section,subsection,content
Course Title,,DSC-5 Embryology and ART DSC-6 Biopharmaceuticals Technology 2. Discipline Specific Elective DSE-3 Select from “#” 3. Skill Enhancement Course SEC 3 Industrial Biotechnology Processes # Elective (Open Course Pool) For DSE-3: Select any one from following: Forensic biology and DNA typing / Research Methodology / Bio-entrepreneurship /  Application of Green Chemistry
